image_path,mask_path,filename,label,group_id,split,sha256_cropped_image,foreground_pixels_model_grid,foreground_pixels_removed_by_crop
data/raw/data/images/c8adf260c1264da09fc3c6fb85a43800.jpg,data/raw/data/masks/c8adf260c1264da09fc3c6fb85a43800.png,c8adf260c1264da09fc3c6fb85a43800,3,657,train,78acf66e815607a7c738c1306a9ce169d9ea2e90a20468a884b4760c18077027,324,0
data/raw/data/images/ad23da92e285491a90ae9bb147d6de80.jpg,data/raw/data/masks/ad23da92e285491a90ae9bb147d6de80.png,ad23da92e285491a90ae9bb147d6de80,3,658,train,f5299a09fd274dcd0e481e3f33d04669d258fd15fda9133b4cbd61618f746683,6224,0
data/raw/data/images/d87e66362c8a4483be6a506745bcd8e4.jpg,data/raw/data/masks/d87e66362c8a4483be6a506745bcd8e4.png,d87e66362c8a4483be6a506745bcd8e4,3,659,test,a405563fdb516fa6c052ed177421249b86a944fc5178716dbf7137dcda06347d,887,0
data/raw/data/images/b7654ae02535447293558e5792bd92d1.jpg,data/raw/data/masks/b7654ae02535447293558e5792bd92d1.png,b7654ae02535447293558e5792bd92d1,3,660,train,d52a06f1f8823b194240df6f45c44ccd00cb51d0787917749e8b3579bf7aa7e2,286,0
data/raw/data/images/09a1b64038de42f582b5aeb4379666a1.jpg,data/raw/data/masks/09a1b64038de42f582b5aeb4379666a1.png,09a1b64038de42f582b5aeb4379666a1,3,661,train,dd6c1d04a93266612e701c392e92752b8b08a7fa5c632a5e888c506328513c7b,601,0
data/raw/data/images/d1c1f45a40da4ad29a92d0ae8888333a.jpg,data/raw/data/masks/d1c1f45a40da4ad29a92d0ae8888333a.png,d1c1f45a40da4ad29a92d0ae8888333a,3,662,test,f6e0963f6f22e3879264654381b57abcf3e6f82cfa2dc3efd64587edf1333d5e,561,0
data/raw/data/images/714c15f04438460594cda99897b2c718.jpg,data/raw/data/masks/714c15f04438460594cda99897b2c718.png,714c15f04438460594cda99897b2c718,3,663,train,12a89256ebce95c9607aa691b41b87a6ce5d33a9c63e8a4c84ecf0d04060fca4,229,0
data/raw/data/images/c48807e1d7914963a272e0288d6004ce.jpg,data/raw/data/masks/c48807e1d7914963a272e0288d6004ce.png,c48807e1d7914963a272e0288d6004ce,3,664,train,4fddbe81ff8e42f415475c6b5fe8cee6e6314b05550ae2c940cdeab5afd65eef,536,0
data/raw/data/images/40dd81c831974dd5beb7dd52f4475058.jpg,data/raw/data/masks/40dd81c831974dd5beb7dd52f4475058.png,40dd81c831974dd5beb7dd52f4475058,3,665,validation,eedd9a8047a9bc5f191f5575bf9a4c7bd587c47f1c2a33e742e0dae0e1fca84e,822,0
data/raw/data/images/796fe07aba36440586ba9c28e6d1832d.jpg,data/raw/data/masks/796fe07aba36440586ba9c28e6d1832d.png,796fe07aba36440586ba9c28e6d1832d,3,666,validation,122c103ea65c7c658eaea16db3b559b4069025139ad049411b361d280ef2731b,952,0
data/raw/data/images/7f8d773a032f4539b886a9f5e5bd1a95.jpg,data/raw/data/masks/7f8d773a032f4539b886a9f5e5bd1a95.png,7f8d773a032f4539b886a9f5e5bd1a95,3,667,test,1b4b23e0072afa98913b8229ee3b156afd2699e188879dd25b14474adae03c48,1532,0
data/raw/data/images/de793255f709494d92dcd32c2a69f434.jpg,data/raw/data/masks/de793255f709494d92dcd32c2a69f434.png,de793255f709494d92dcd32c2a69f434,3,668,test,bb093e71da74529a445e232e44bfaf48271f9fa9c3098f361aac94aaf909c061,369,0
data/raw/data/images/cd6125022560465ca0b7a650d6004d2d.jpg,data/raw/data/masks/cd6125022560465ca0b7a650d6004d2d.png,cd6125022560465ca0b7a650d6004d2d,3,669,train,ec4fce4b18fa0caf08cd29c852f24b4b4871ce3346f650e5a3050ac4c3b7fedb,1425,0
data/raw/data/images/ca7267f5f3c64991bb0f929bcc35ef7c.jpg,data/raw/data/masks/ca7267f5f3c64991bb0f929bcc35ef7c.png,ca7267f5f3c64991bb0f929bcc35ef7c,3,670,train,2168e98ccca1d9fc909ecd5624689efb88698a98b56a0ca8885c2c6aee531c24,76,11
data/raw/data/images/37d97014439c49d3a15fd41c6a79e035.jpg,data/raw/data/masks/37d97014439c49d3a15fd41c6a79e035.png,37d97014439c49d3a15fd41c6a79e035,3,671,train,a875a11b55954bc0f9657003471b4dd9e3cb3441fbb63f583f215f4863c48bef,1477,0
data/raw/data/images/c21182aa46b04b5cb88f3bdea5cb247a.jpg,data/raw/data/masks/c21182aa46b04b5cb88f3bdea5cb247a.png,c21182aa46b04b5cb88f3bdea5cb247a,3,672,validation,a98081878d15ea9968f6d22a4575aec8205e2fb5e718ce42f12c6acefe53ef62,1657,0
data/raw/data/images/875fbcf9740a4221aa47249108bc97df.jpg,data/raw/data/masks/875fbcf9740a4221aa47249108bc97df.png,875fbcf9740a4221aa47249108bc97df,3,673,train,880f7592cb137369dbec96d7b8367440aa72c75a39c5c5c7bff9c85c87e1cdb3,860,0
data/raw/data/images/19cc89b5779f40acb888206f8a4e60d7.jpg,data/raw/data/masks/19cc89b5779f40acb888206f8a4e60d7.png,19cc89b5779f40acb888206f8a4e60d7,3,674,train,419347160ca2e6b173526903537583ca1193556856b2286db3291fb67f4b2c87,2431,0
data/raw/data/images/c4ebe6c8ada241259d576908810cbaea.jpg,data/raw/data/masks/c4ebe6c8ada241259d576908810cbaea.png,c4ebe6c8ada241259d576908810cbaea,3,675,train,e36540a62e732169367cccb95dbfd3044f228247bd8ca9106d7e93e676456018,87,11
data/raw/data/images/c4d6e503ca024f739c5265341fd232d7.jpg,data/raw/data/masks/c4d6e503ca024f739c5265341fd232d7.png,c4d6e503ca024f739c5265341fd232d7,3,676,test,045a77494f174ff4f33ef9d25f27926ce26ca1b89db72686159ad4d5d54938dd,831,0
data/raw/data/images/9e7c9cdd4d874c2e88b2f22142a99860.jpg,data/raw/data/masks/9e7c9cdd4d874c2e88b2f22142a99860.png,9e7c9cdd4d874c2e88b2f22142a99860,3,677,validation,d6dd7a91ec41d29cc86cbbe81e7e19119800188bac46bddfde912f39a8171853,1912,0
data/raw/data/images/69a369ecdd0a43ac82e4c2c4409eff09.jpg,data/raw/data/masks/69a369ecdd0a43ac82e4c2c4409eff09.png,69a369ecdd0a43ac82e4c2c4409eff09,3,678,train,b5f8bbaf118ab310175f033a226e79bc91ad922bab14d60571852e8ecb4fdbee,387,0
data/raw/data/images/23f251124b2a4da3b07b11eb79680e0b.jpg,data/raw/data/masks/23f251124b2a4da3b07b11eb79680e0b.png,23f251124b2a4da3b07b11eb79680e0b,3,679,train,263fe1906e4cabc709ec7b5e8729cdac4a7e12efeeabac8849800b2b15c2293f,651,0
data/raw/data/images/2dc0437dad634b79b67b3545e16ba85a.jpg,data/raw/data/masks/2dc0437dad634b79b67b3545e16ba85a.png,2dc0437dad634b79b67b3545e16ba85a,3,680,train,ba5c88ef9565965e904da67e4013c2dfac8cb4e2b59c547d3cff6a44f3f3479d,197,0
data/raw/data/images/4fc19a60b4604e07a606d96fbbdf03c3.jpg,data/raw/data/masks/4fc19a60b4604e07a606d96fbbdf03c3.png,4fc19a60b4604e07a606d96fbbdf03c3,3,681,test,41bc13c0b3ff9f91fc3950d04617f8d8f08d912c7c7901b3fa849c7bbbea5d29,101,11
data/raw/data/images/3b47071422614e59833c4a9b189dd622.jpg,data/raw/data/masks/3b47071422614e59833c4a9b189dd622.png,3b47071422614e59833c4a9b189dd622,3,682,train,04538ee59a06908d429852e164f77643c520e10f19dae70a245ed91da83e0dd2,1936,0
data/raw/data/images/661bff3a3c3440598501e91b109e56d9.jpg,data/raw/data/masks/661bff3a3c3440598501e91b109e56d9.png,661bff3a3c3440598501e91b109e56d9,3,683,train,ce409fc0e4cdf2ec777a4db20ddbf5e2cc80425218358c4290cc344b91eb8e0b,1038,0
data/raw/data/images/ae19b77672274e16a12569e6533a2db8.jpg,data/raw/data/masks/ae19b77672274e16a12569e6533a2db8.png,ae19b77672274e16a12569e6533a2db8,3,684,test,8ffb5746eb14ae960175864f84773415658431f8b12d5f278f8358f64476ed55,857,0
data/raw/data/images/39480c5fc2774c0d925e5fbef0a74939.jpg,data/raw/data/masks/39480c5fc2774c0d925e5fbef0a74939.png,39480c5fc2774c0d925e5fbef0a74939,3,685,test,d4f233647e967db95d00ceb73a2422182b66ff6987378294f7d2ff204e9c72d0,1465,0
data/raw/data/images/8db7a4b6935c49598153aae43cdd1756.jpg,data/raw/data/masks/8db7a4b6935c49598153aae43cdd1756.png,8db7a4b6935c49598153aae43cdd1756,3,686,train,865a79964e9a253f1dec86481d7df1feb05f7541599bf36fee930b45d47001ed,964,0
data/raw/data/images/d7c34007dc7848ceb649ca94bf3f7669.jpg,data/raw/data/masks/d7c34007dc7848ceb649ca94bf3f7669.png,d7c34007dc7848ceb649ca94bf3f7669,3,687,train,ff4d6703bba81e02de9ef04ab05dd1a335d2acb638b21a52885ce5c6ed3a78a2,1000,0
data/raw/data/images/20e45825d1cc4e059ce5a78714a7daa0.jpg,data/raw/data/masks/20e45825d1cc4e059ce5a78714a7daa0.png,20e45825d1cc4e059ce5a78714a7daa0,3,688,train,97d53ba94cf4e1bfa372972f16ef40e88803cb5baf8fc31049c0aa3dcafa4392,87,11
data/raw/data/images/b60dc1a0a27f47bcaea727e7f586cbd8.jpg,data/raw/data/masks/b60dc1a0a27f47bcaea727e7f586cbd8.png,b60dc1a0a27f47bcaea727e7f586cbd8,3,689,train,511c9de5d6a9dd9775baecfe6d15b1d356d7717ee2b3b3560b597c25fec055ec,66,11
data/raw/data/images/e7ac0aac03b745ffb875ff20fdba68f1.jpg,data/raw/data/masks/e7ac0aac03b745ffb875ff20fdba68f1.png,e7ac0aac03b745ffb875ff20fdba68f1,3,690,validation,8ef3dcd9d9dae7e0d44845f4157eef2cdda1e60ae0ce38b62629f27d8edce28f,2679,0
data/raw/data/images/7bae2554db9b46bc96308762db4e3a86.jpg,data/raw/data/masks/7bae2554db9b46bc96308762db4e3a86.png,7bae2554db9b46bc96308762db4e3a86,3,691,test,0492fac9ea8d1ab15ba4e3f0266d986f8c00892f5435eac56707051aef0cc135,571,0
data/raw/data/images/2fe714d50b014e569871af28f5e5c1e0.jpg,data/raw/data/masks/2fe714d50b014e569871af28f5e5c1e0.png,2fe714d50b014e569871af28f5e5c1e0,3,692,test,ef7c94aa1ac3c78b0008de2d361a8a041a7edd7520bc7bba15f638d05ded0a47,957,0
data/raw/data/images/5e17518c84004b4ca5a61e1df05fca6d.jpg,data/raw/data/masks/5e17518c84004b4ca5a61e1df05fca6d.png,5e17518c84004b4ca5a61e1df05fca6d,3,693,train,aea8b013f2c0cb373cc0d7a191b1c98fce783e0bab87495bac1c9421a86e2023,1290,0
data/raw/data/images/59595530216f4a1dafbe75dcd5e7367b.jpg,data/raw/data/masks/59595530216f4a1dafbe75dcd5e7367b.png,59595530216f4a1dafbe75dcd5e7367b,3,694,test,a870c90e6f6f3045e4db1d94b6af598a68c4304c7a98dbcf5bad1b7005b4a49c,869,0
data/raw/data/images/473c5c1ead8d4ea6afce7cd29704040d.jpg,data/raw/data/masks/473c5c1ead8d4ea6afce7cd29704040d.png,473c5c1ead8d4ea6afce7cd29704040d,3,695,train,8c0a6fb623c1a16f237f662a6bc41c52b4046e2f776494be8b3f89d4292a1297,133,0
data/raw/data/images/b7c2dcdc8f2642ed8c97a71e9185caa6.jpg,data/raw/data/masks/b7c2dcdc8f2642ed8c97a71e9185caa6.png,b7c2dcdc8f2642ed8c97a71e9185caa6,3,696,train,cafe2dd8f169be670bade12364b2cbbaa2405089a3a1ea25aa7170e340708abf,842,0
data/raw/data/images/2fd1e6db482741baa42e98fc7535d524.jpg,data/raw/data/masks/2fd1e6db482741baa42e98fc7535d524.png,2fd1e6db482741baa42e98fc7535d524,3,697,test,c7db42b41f26bc464d9ae979405cfd55d108a034b7131f5e1a6c15191e84d5f9,1830,0
data/raw/data/images/2702f9f92a39431faa4ef414e20a23dc.jpg,data/raw/data/masks/2702f9f92a39431faa4ef414e20a23dc.png,2702f9f92a39431faa4ef414e20a23dc,3,698,train,ad22f46a66c576921e1255f37729aad68302a7de82fa97d2fb4b5b7b613b1d22,116,11
data/raw/data/images/5d64806147874dbba33c06881228d981.jpg,data/raw/data/masks/5d64806147874dbba33c06881228d981.png,5d64806147874dbba33c06881228d981,3,699,train,70d3d51db9bc0b253704866e7ea0b043c46a8675e9e6e5f66f300db3cfc9c892,70,11
data/raw/data/images/5aee2a0030e14dd08646cc3dafd3bec1.jpg,data/raw/data/masks/5aee2a0030e14dd08646cc3dafd3bec1.png,5aee2a0030e14dd08646cc3dafd3bec1,3,700,validation,a0b4bb7dc786aca5b7dee2ca2c25bf70da2bf1e4d2338772fb9ea0860da6b5d4,113,11
data/raw/data/images/85182ff3bcac4ab7a4621364a294a25c.jpg,data/raw/data/masks/85182ff3bcac4ab7a4621364a294a25c.png,85182ff3bcac4ab7a4621364a294a25c,3,701,train,882d78f552a89606cbc19225c18d01b1e61c6fe6085b60ef8d50ed1fb1ed728c,798,0
data/raw/data/images/625f6d5baec24414b0c47e3b0621408b.jpg,data/raw/data/masks/625f6d5baec24414b0c47e3b0621408b.png,625f6d5baec24414b0c47e3b0621408b,3,702,train,d2e4d499bf3b12006a2c10a58cde98e56b89c6ab036339831ef3f09b80fbe964,1869,0
data/raw/data/images/92bf4705b94a4a5482462a7263dbc6b8.jpg,data/raw/data/masks/92bf4705b94a4a5482462a7263dbc6b8.png,92bf4705b94a4a5482462a7263dbc6b8,3,703,validation,dc09d8307fbe8cb2b2541890cb355821a8204a28871abf338711eb544e4dbb93,44,11
data/raw/data/images/0a3a985ba39b47599d9056430a42ffba.jpg,data/raw/data/masks/0a3a985ba39b47599d9056430a42ffba.png,0a3a985ba39b47599d9056430a42ffba,3,704,test,9bd6a604abd3c3bb32bd862218de8e6dafcc536460953a1b30fe0175309baf84,702,0
data/raw/data/images/f70155c9f04f427d9aca3916e4d70f87.jpg,data/raw/data/masks/f70155c9f04f427d9aca3916e4d70f87.png,f70155c9f04f427d9aca3916e4d70f87,3,705,train,3a1b8a960c62fb325f11979b473192de7c87c7b44b843c74c4a7551cec046af2,150,0
data/raw/data/images/b9bb7cc95d3d48608972d8498e95b77a.jpg,data/raw/data/masks/b9bb7cc95d3d48608972d8498e95b77a.png,b9bb7cc95d3d48608972d8498e95b77a,3,706,train,ae2f1ca96d806cfa24472fe1b0b32a2b70aaed5bc125dbcaf5e017f30d86d0a4,1328,0
data/raw/data/images/641a5618464c415fa630a4c03e4a24dd.jpg,data/raw/data/masks/641a5618464c415fa630a4c03e4a24dd.png,641a5618464c415fa630a4c03e4a24dd,3,707,train,4b6bdbf1b0dc6b87f7089e365b6b1752786947d4dbad24c24a1809375d081139,728,0
data/raw/data/images/f32dccfb6e424e8e8fdd76d8c94e5bc1.jpg,data/raw/data/masks/f32dccfb6e424e8e8fdd76d8c94e5bc1.png,f32dccfb6e424e8e8fdd76d8c94e5bc1,3,708,train,88fad2617cd7386c5e17cdeef46f447d25edb10e8acfd7be6c242e28f2c932e9,54,11
data/raw/data/images/4e277fc839c24a84a8904b23b80281cf.jpg,data/raw/data/masks/4e277fc839c24a84a8904b23b80281cf.png,4e277fc839c24a84a8904b23b80281cf,3,709,train,535402d84338f10ae99d5e3a036b5d00c2fdbf4513119533d45412f538ab79d7,541,0
data/raw/data/images/988082eeeb7d43b09125fb82c0988c74.jpg,data/raw/data/masks/988082eeeb7d43b09125fb82c0988c74.png,988082eeeb7d43b09125fb82c0988c74,3,710,train,d59b0335a915c02936308dc1a52d7550f67ea0092a79d30b9ab81433df699f3a,445,0
data/raw/data/images/1cd4dadf9dcd4a8081103f348b3103dc.jpg,data/raw/data/masks/1cd4dadf9dcd4a8081103f348b3103dc.png,1cd4dadf9dcd4a8081103f348b3103dc,3,711,train,f5645f4075784bb756a901f022c530881cb5a5c6362d006c247a6d069c6e866a,1323,0
data/raw/data/images/d5c74238a2284c0782d445b6a52ba762.jpg,data/raw/data/masks/d5c74238a2284c0782d445b6a52ba762.png,d5c74238a2284c0782d445b6a52ba762,3,712,train,b11562297f8116220c1360d3500476f893cc513ae00cabfb565397be58d5b546,1039,0
data/raw/data/images/d28e95d21b4e4a499dde0cb0fbb9167c.jpg,data/raw/data/masks/d28e95d21b4e4a499dde0cb0fbb9167c.png,d28e95d21b4e4a499dde0cb0fbb9167c,3,713,test,162cfeebd944d9928b718181e8b66e6ed64a2ed6971925741e34727587133bfd,325,0
data/raw/data/images/256bc5fab58f4019893143fa702e6118.jpg,data/raw/data/masks/256bc5fab58f4019893143fa702e6118.png,256bc5fab58f4019893143fa702e6118,3,714,train,fea2e15cf2424b8aba8c6bef421b7c9e86129400fbb7c53f3cbf0c6f6d332667,624,0
data/raw/data/images/aa765dec12374d1197574027f352aeb2.jpg,data/raw/data/masks/aa765dec12374d1197574027f352aeb2.png,aa765dec12374d1197574027f352aeb2,3,715,test,0aaa6d63d19c01ffde9ea5e0cacf456a57c63f732aa32de04da5d980609bc99f,900,0
data/raw/data/images/40f5f1a622e04291ada4719105062f37.jpg,data/raw/data/masks/40f5f1a622e04291ada4719105062f37.png,40f5f1a622e04291ada4719105062f37,3,716,validation,7786eb0397aff654219700648147c29e0b7413b72f8ee002d4dc98289338cb63,829,0
data/raw/data/images/dc428a053a1c4c75ba0cc9c7494c8264.jpg,data/raw/data/masks/dc428a053a1c4c75ba0cc9c7494c8264.png,dc428a053a1c4c75ba0cc9c7494c8264,3,717,train,c0bea87ddd5038d56b509bc965d1aff8835d2cd78710160ff14e5b11d8420d0a,588,0
data/raw/data/images/22b577c1fbad437388fdf6e5285be477.jpg,data/raw/data/masks/22b577c1fbad437388fdf6e5285be477.png,22b577c1fbad437388fdf6e5285be477,3,718,test,13f33309afcf32e5fe8b824f2ec870d1e4a04adec44948bcb71783c13dab5161,196,0
data/raw/data/images/e3da0fdb02f8460a9e8b3889d7a742a7.jpg,data/raw/data/masks/e3da0fdb02f8460a9e8b3889d7a742a7.png,e3da0fdb02f8460a9e8b3889d7a742a7,3,719,train,87b327fe1aceb702378857b52e5e98fb554f89344d6658ddde081d4966823300,142,0
data/raw/data/images/e73b70544adb471e9f8d9661a425cbfc.jpg,data/raw/data/masks/e73b70544adb471e9f8d9661a425cbfc.png,e73b70544adb471e9f8d9661a425cbfc,3,720,train,c3856ae440fd51f69d9e2e27bbb9c39f1c5f469921aa4dcfea0be61a7f143a38,1015,0
data/raw/data/images/fd884b2e467b459eb9a56ab83fe5eb12.jpg,data/raw/data/masks/fd884b2e467b459eb9a56ab83fe5eb12.png,fd884b2e467b459eb9a56ab83fe5eb12,3,721,validation,e3e0e9c951907157730b17da77cf8af1cb3cbeb3220f4ce302a85bda885d17ac,1288,0
data/raw/data/images/89ccdbdc12fa494e89a5707b297d6a0d.jpg,data/raw/data/masks/89ccdbdc12fa494e89a5707b297d6a0d.png,89ccdbdc12fa494e89a5707b297d6a0d,3,722,train,f7052e1485f105dafa4060f53936e00d2679ec40c6e14cfd783a7483412ade4f,850,0
data/raw/data/images/f3317c0669d34f488307acb087c81f2f.jpg,data/raw/data/masks/f3317c0669d34f488307acb087c81f2f.png,f3317c0669d34f488307acb087c81f2f,3,723,train,8c01a9d7f6f904062e5f08bf9a9c1e7949ece170124bccee59e7425c6bb2c85e,170,0
data/raw/data/images/c949656a4d3f4d5cb342f48dbc21970d.jpg,data/raw/data/masks/c949656a4d3f4d5cb342f48dbc21970d.png,c949656a4d3f4d5cb342f48dbc21970d,3,724,train,f7a8a2f36e9887a888c9e3438c6ec3875a82669f17ef6375131d9e37ca927055,1173,0
data/raw/data/images/afb6e3e3ce3a42e4ab91a9d7352b4614.jpg,data/raw/data/masks/afb6e3e3ce3a42e4ab91a9d7352b4614.png,afb6e3e3ce3a42e4ab91a9d7352b4614,3,725,train,a1e2117db761393fa12d82e20d641a7e42474e99ab9b4e41a68688f0f4ee7e65,965,0
data/raw/data/images/f75eaf1714534404a8f930431f64d867.jpg,data/raw/data/masks/f75eaf1714534404a8f930431f64d867.png,f75eaf1714534404a8f930431f64d867,3,726,train,6840536a4ee0d226186a6a4ea001c819d8a32902d2b9f81a7d2bc4470df49c3a,59,11
data/raw/data/images/27acf89a7e5f4cefbef726f49bcb4d94.jpg,data/raw/data/masks/27acf89a7e5f4cefbef726f49bcb4d94.png,27acf89a7e5f4cefbef726f49bcb4d94,3,727,validation,7a2cdfcb832dde3212a9866b39cad3625dac6d385f810faeb90a820eedbaf807,3462,0
data/raw/data/images/738ff2c1dc6940d8ae42646c7da2cc07.jpg,data/raw/data/masks/738ff2c1dc6940d8ae42646c7da2cc07.png,738ff2c1dc6940d8ae42646c7da2cc07,3,728,train,41e0d0b6251a3331f0a6f302b1b13f28dbe8ed8e3a55579db5d4988143429fad,388,0
data/raw/data/images/ec11cf4353f1413c8d358915fda99501.jpg,data/raw/data/masks/ec11cf4353f1413c8d358915fda99501.png,ec11cf4353f1413c8d358915fda99501,3,729,train,36df9e26e8fc49fd7f5745a200e82bb9c30d43ce26ed4a3476b2a84a7e254b03,845,0
data/raw/data/images/e4972d26b6af4c5b94b3c3ff15be8a28.jpg,data/raw/data/masks/e4972d26b6af4c5b94b3c3ff15be8a28.png,e4972d26b6af4c5b94b3c3ff15be8a28,3,730,test,97cf39f19e72ae34a5480913d2f5c2a6f2638a80a8b064ff65ac9901447a6659,1052,0
data/raw/data/images/de273bd404714067bf0707482d75eed5.jpg,data/raw/data/masks/de273bd404714067bf0707482d75eed5.png,de273bd404714067bf0707482d75eed5,3,731,test,39fee7b01f523e9fb618b40a5b181762bbc96e555c346d42f828a98d7112c8fd,1369,0
data/raw/data/images/7c049f1afb8f4487afb67f6d460b9de1.jpg,data/raw/data/masks/7c049f1afb8f4487afb67f6d460b9de1.png,7c049f1afb8f4487afb67f6d460b9de1,3,732,validation,f7b05b3fa74e95e31f1ee38abbcd1f8370d6c716b9db0ad35971e1bb4e829b18,546,0
data/raw/data/images/d475f12cc4644ed48ff7fce2cd90f539.jpg,data/raw/data/masks/d475f12cc4644ed48ff7fce2cd90f539.png,d475f12cc4644ed48ff7fce2cd90f539,3,733,validation,c9eb1ab517022a95b48737bb240f81d1618a11a152d716807653a5b6c8830ebf,677,0
data/raw/data/images/e1bdfbb430dd41d296c3b06df0cf6a0e.jpg,data/raw/data/masks/e1bdfbb430dd41d296c3b06df0cf6a0e.png,e1bdfbb430dd41d296c3b06df0cf6a0e,3,734,test,ffc3486b745b795d7ae75d49e8203397dc52b7a7bac06968bbb5e5c7dbf7c3bf,971,0
data/raw/data/images/95a86717786f4746af8dae95aecb1ac5.jpg,data/raw/data/masks/95a86717786f4746af8dae95aecb1ac5.png,95a86717786f4746af8dae95aecb1ac5,3,735,train,9cf27f33c4333fc6e33f83db0ad8105cdaa6c00ba5ac42b87b37a4bb1c8e6ff4,2903,0
data/raw/data/images/6db7ae06744b4c1f8968c481d784e479.jpg,data/raw/data/masks/6db7ae06744b4c1f8968c481d784e479.png,6db7ae06744b4c1f8968c481d784e479,3,736,train,58b3acd45f7802881eb36789c6f5c9b3c33a78e074bd899a0f9144ea20cca269,2392,0
data/raw/data/images/9bc6dda417814dd694de76ba0896578e.jpg,data/raw/data/masks/9bc6dda417814dd694de76ba0896578e.png,9bc6dda417814dd694de76ba0896578e,3,737,train,ccdf9f0cd49e55ec9e64310674e459feaf8ed2a1bcb082b4a06a6359bc8ed2f4,630,0
data/raw/data/images/141883efcbfb445aab054e6e2f36d47f.jpg,data/raw/data/masks/141883efcbfb445aab054e6e2f36d47f.png,141883efcbfb445aab054e6e2f36d47f,3,738,validation,1b20f885b9bf69546604e6dbe7fa7e5ee589f0203e449ead7734d116d3df58d7,1751,0
data/raw/data/images/85cbd89325dd44be822d59d546c24926.jpg,data/raw/data/masks/85cbd89325dd44be822d59d546c24926.png,85cbd89325dd44be822d59d546c24926,3,739,validation,01508654850a1c2b63a8a8a786a120b3a67cfe29ca2bcfd02715906a2af20bcd,1470,0
data/raw/data/images/09e37a6c371c49d7a5c6c7e11832422a.jpg,data/raw/data/masks/09e37a6c371c49d7a5c6c7e11832422a.png,09e37a6c371c49d7a5c6c7e11832422a,3,740,train,8201595c5e402ecf9c3499b7d9c249be60fa2ea565e7c2f9c756347d486b6d70,678,0
data/raw/data/images/5adf305b0b78406e95919effd88bac03.jpg,data/raw/data/masks/5adf305b0b78406e95919effd88bac03.png,5adf305b0b78406e95919effd88bac03,3,741,validation,6d414586ed272e207b3a75f54c494fd2ee283e3946543efc2e6ead6a8680d9ff,1571,0
data/raw/data/images/3ab80b0261714ecbad1bee4b0611caf4.jpg,data/raw/data/masks/3ab80b0261714ecbad1bee4b0611caf4.png,3ab80b0261714ecbad1bee4b0611caf4,3,742,train,0924502ee1abc99b8963683da77204876de280516e655e8566c8413dbd9bc34e,1271,0
data/raw/data/images/e41692eb1a6542a7b97efde21e8b9dff.jpg,data/raw/data/masks/e41692eb1a6542a7b97efde21e8b9dff.png,e41692eb1a6542a7b97efde21e8b9dff,3,743,validation,7e5b75eebf96e179b4d3d5f48603e31d874df5a9f0d2e534b7b3bda24c4f83a2,667,0
data/raw/data/images/0fd1954b8917425fa0561386c3d5f6b1.jpg,data/raw/data/masks/0fd1954b8917425fa0561386c3d5f6b1.png,0fd1954b8917425fa0561386c3d5f6b1,3,744,test,625ff71bae0968a0cb8bb1197a5a0c0e24c609202c1313a13a78fee8db5646ba,1205,0
data/raw/data/images/4e7cbebbc7564af1b08f7c4dd8abc851.jpg,data/raw/data/masks/4e7cbebbc7564af1b08f7c4dd8abc851.png,4e7cbebbc7564af1b08f7c4dd8abc851,3,745,validation,c97eb2c0d8890634c71de870ecd81c572d858c55881f44bf3c13e1538b9c6279,889,0
data/raw/data/images/76f4c0b402504241a94e6e9521fb182c.jpg,data/raw/data/masks/76f4c0b402504241a94e6e9521fb182c.png,76f4c0b402504241a94e6e9521fb182c,3,746,validation,92e8961eda9a82c62967bea379fcf55cf6dc61fc9663ba00aa5ee7728a1ed79c,615,0
data/raw/data/images/42d51e550ea943fb93f04c03e0baf405.jpg,data/raw/data/masks/42d51e550ea943fb93f04c03e0baf405.png,42d51e550ea943fb93f04c03e0baf405,3,747,test,1108ce3db865131c3b6f66bc7476def73e1960c4117718acaf9eeef49563af3c,1121,0
data/raw/data/images/126df6426f9f4696bf26c64de05f414b.jpg,data/raw/data/masks/126df6426f9f4696bf26c64de05f414b.png,126df6426f9f4696bf26c64de05f414b,3,748,train,dfa7e9f555e89f4c45dd600dd79186eec62c51f6a1c4ca1fb750b3f056a07867,739,0
data/raw/data/images/f1f2b9a237294f40b194e29b5800722c.jpg,data/raw/data/masks/f1f2b9a237294f40b194e29b5800722c.png,f1f2b9a237294f40b194e29b5800722c,3,749,validation,56d6130d11a1e647e85c5cfbf6c224fea0dea9b53e154dfbc95adc28e8fd52a0,72,11
data/raw/data/images/07e121bffe634c94983e7e4640f66d91.jpg,data/raw/data/masks/07e121bffe634c94983e7e4640f66d91.png,07e121bffe634c94983e7e4640f66d91,3,750,train,a5c1a2fd08be832a6a7d3c0bdf76b61869deea47bc05c141482a19055c394059,1572,0
data/raw/data/images/1739b441f07a41f8a921c125fce0af3f.jpg,data/raw/data/masks/1739b441f07a41f8a921c125fce0af3f.png,1739b441f07a41f8a921c125fce0af3f,3,751,test,6b9c51a727890e7a28fde4acd64230695d19937b57558261f159d013716d222b,1660,0
data/raw/data/images/4cce1797e3194c3dbdea139dd06e2142.jpg,data/raw/data/masks/4cce1797e3194c3dbdea139dd06e2142.png,4cce1797e3194c3dbdea139dd06e2142,3,752,test,684666b3c9c82fb610da7750bb5491c2f527946e149cb61d80f3fbf51833dcfc,124,11
